MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	SYSTEM META RECEIVED_TIMESECONDS	SYSTEM META RECEIVED_TIMESECONDS	
X	Y	X	Y	X	Y	X	Y	
1541281193.6320908	718.7901000976562	94325.0	94325.0	1541285306.681911	598.7376098632812			
1541281193.712558	719.057861328125	94323.0	94323.0	1541285306.761892	598.1201171875			
1541281193.792046	719.4149169921875	94323.0	94323.0	1541285306.841703	598.7376098632812			
1541281193.823929	719.057861328125	94320.0	94320.0	1541285306.873709	598.5611572265625			
1541281193.935725	718.43310546875	94323.0	94323.0	1541285306.9695191	597.9437255859375			
1541281194.0315928	718.5223999023438	94321.0	94321.0	1541285307.049336	598.5611572265625			
1541281194.0635068	718.7901000976562	94332.0	94332.0	1541285307.129291	598.8258056640625			
1541281194.159446	718.254638671875	94324.0	94324.0	1541285307.2251	598.4729614257812			
1541281194.2394738	718.9686279296875	94327.0	94327.0	1541285307.305176	599.1787109375			
1541281194.319275	718.1654052734375	94322.0	94322.0	1541285307.321113	598.7376098632812			
1541281194.3990898	718.5223999023438	94321.0	94321.0	1541285307.4329972	598.9140625			
1541281194.479115	718.43310546875	94321.0	94321.0	1541285307.512835	598.384765625			
1541281194.511144	718.43310546875	94317.0	94317.0	1541285307.592798	598.7376098632812			
1541281194.6228778	717.8084106445312	94323.0	94323.0	1541285307.6726882	598.4729614257812			
1541281194.702801	717.9868774414062	94321.0	94321.0	1541285307.752768	599.0022583007812			
1541281194.782639	717.8084106445312	94325.0	94325.0	1541285307.784585	599.2669067382812			
1541281194.8626199	717.7191772460938	94322.0	94322.0	1541285307.8964338	598.6494140625			
1541281194.942507	717.8084106445312	94325.0	94325.0	1541285307.976309	598.4729614257812			
1541281194.974525	717.8084106445312	94322.0	94322.0	1541285308.056315	598.8258056640625			
1541281195.1022851	717.7191772460938	94319.0	94319.0	1541285308.136211	599.1787109375			
1541281195.1822999	717.451416015625	94325.0	94325.0	1541285308.2160661	598.7376098632812			
1541281195.214087	717.8976440429688	94326.0	94326.0	1541285308.248142	599.2669067382812			
1541281195.310186	717.27294921875	94320.0	94320.0	1541285308.359936	598.7376098632812			
1541281195.406132	717.0052490234375	94323.0	94323.0	1541285308.439896	598.8258056640625			
1541281195.4858298	717.27294921875	94325.0	94325.0	1541285308.519611	599.0022583007812			
1541281195.5658722	717.0052490234375	94325.0	94325.0	1541285308.599686	599.0904541015625			
1541281195.645853	717.0052490234375	94321.0	94321.0	1541285308.631551	599.2669067382812			
1541281195.677814	717.7191772460938	94330.0	94330.0	1541285308.759545	598.5611572265625			
1541281195.789681	716.737548828125	94336.0	94336.0	1541285308.839711	598.4729614257812			
1541281195.8696692	716.916015625	94335.0	94335.0	1541285308.871568	598.0319213867188			
1541281195.901796	717.094482421875	94344.0	94344.0	1541285308.967444	598.5611572265625			
1541281196.01354	716.6483154296875	94351.0	94351.0	1541285309.063329	598.384765625			
1541281196.0934541	716.023681640625	94354.0	94354.0	1541285309.1433668	598.8258056640625			
1541281196.189374	716.380615234375	94352.0	94352.0	1541285309.223207	598.4729614257812			
1541281196.205369	716.380615234375	94348.0	94348.0	1541285309.3032472	599.0904541015625			
1541281196.3174899	715.6668090820312	94348.0	94348.0	1541285309.335093	599.3551025390625			
1541281196.397148	715.6668090820312	94330.0	94330.0	1541285309.43101	599.0022583007812			
1541281196.4771478	715.84521484375	94327.0	94327.0	1541285309.510915	598.8258056640625			
1541281196.55696	715.9344482421875	94325.0	94325.0	1541285309.606719	598.7376098632812			
1541281196.589074	715.5775756835938	94332.0	94332.0	1541285309.686732	598.8258056640625			
1541281196.717004	715.7560424804688	94328.0	94328.0	1541285309.766659	598.6494140625			
1541281196.796824	716.023681640625	94328.0	94328.0	1541285309.7985861	598.384765625			
1541281196.8767722	715.220703125	94327.0	94327.0	1541285309.8944662	598.4729614257812			
1541281196.908757	715.4883422851562	94328.0	94328.0	1541285309.9744508	598.384765625			
1541281197.020747	714.86376953125	94325.0	94325.0	1541285310.054338	597.6790771484375			
1541281197.100508	715.1314697265625	94325.0	94325.0	1541285310.134198	598.4729614257812			
1541281197.180574	715.042236328125	94328.0	94328.0	1541285310.214172	598.1201171875			
1541281197.260503	715.042236328125	94321.0	94321.0	1541285310.246115	598.2965698242188			
1541281197.3403919	714.6853637695312	94326.0	94326.0	1541285310.357955	598.2083129882812			
1541281197.372274	714.417724609375	94318.0	94318.0	1541285310.438136	598.6494140625			
1541281197.468238	714.1500854492188	94330.0	94330.0	1541285310.5177972	598.2965698242188			
1541281197.5481339	714.1500854492188	94327.0	94327.0	1541285310.597878	598.5611572265625			
1541281197.644074	714.5069580078125	94328.0	94328.0	1541285310.6776588	597.9437255859375			
1541281197.723978	714.3284912109375	94328.0	94328.0	1541285310.7095838	598.2965698242188			
1541281197.803898	713.7040405273438	94330.0	94330.0	1541285310.8214662	598.2083129882812			
1541281197.835978	713.9716796875	94334.0	94334.0	1541285310.901214	598.1201171875			
1541281197.9318552	713.8824462890625	94327.0	94327.0	1541285310.981159	598.384765625			
1541281198.0116348	713.793212890625	94327.0	94327.0	1541285311.061159	597.8555297851562			
1541281198.0915358	713.4364013671875	94330.0	94330.0	1541285311.141166	598.2083129882812			
1541281198.171454	713.2579956054688	94332.0	94332.0	1541285311.172907	598.2965698242188			
1541281198.267426	712.9904174804688	94325.0	94325.0	1541285311.285024	598.384765625			
1541281198.2832692	713.3472290039062	94326.0	94326.0	1541285311.3645482	598.384765625			
1541281198.3951428	712.81201171875	94329.0	94329.0	1541285311.444624	598.8258056640625			
1541281198.4750578	712.5443725585938	94329.0	94329.0	1541285311.52452	598.8258056640625			
1541281198.5549371	712.7227783203125	94326.0	94326.0	1541285311.6043699	598.8258056640625			
1541281198.634885	712.5443725585938	94329.0	94329.0	1541285311.636329	598.8258056640625			
1541281198.7147431	711.9200439453125	94337.0	94337.0	1541285311.748241	599.2669067382812			
1541281198.746678	712.7227783203125	94334.0	94334.0	1541285311.828247	598.7376098632812			
1541281198.8587148	712.1876220703125	94335.0	94335.0	1541285311.908245	599.2669067382812			
1541281198.938553	712.1876220703125	94337.0	94337.0	1541285311.988168	599.1787109375			
1541281199.018472	712.0092163085938	94336.0	94336.0	1541285312.0679429	599.0022583007812			
1541281199.098496	712.0092163085938	94337.0	94337.0	1541285312.099838	599.2669067382812			
1541281199.1782458	711.4740600585938	94338.0	94338.0	1541285312.211678	599.3551025390625			
1541281199.210186	711.3848876953125	94334.0	94334.0	1541285312.2918668	599.8844604492188			
1541281199.3222132	711.3848876953125	94335.0	94335.0	1541285312.37151	599.7962646484375			
1541281199.402499	710.93896484375	94341.0	94341.0	1541285312.451524	600.2373657226562			
1541281199.48207	711.5632934570312	94342.0	94342.0	1541285312.531465	599.6198120117188			
1541281199.561997	711.20654296875	94336.0	94336.0	1541285312.563298	599.8844604492188			
1541281199.641869	710.314697265625	94339.0	94339.0	1541285312.675165	599.6198120117188			
1541281199.674027	710.8497924804688	94342.0	94342.0	1541285312.755318	599.7080078125			
1541281199.7858481	710.5822143554688	94348.0	94348.0	1541285312.834954	599.6198120117188			
1541281199.865706	710.2255249023438	94341.0	94341.0	1541285312.915066	599.7080078125			
1541281199.945615	709.8688354492188	94344.0	94344.0	1541285312.9949849	599.8844604492188			
1541281200.025711	709.601318359375	94345.0	94345.0	1541285313.0269032	599.97265625			
1541281200.1054862	710.2255249023438	94353.0	94353.0	1541285313.138698	599.3551025390625			
1541281200.13746	710.2255249023438	94349.0	94349.0	1541285313.218519	599.2669067382812			
1541281200.249364	709.4229736328125	94343.0	94343.0	1541285313.298413	599.1787109375			
1541281200.329419	709.5121459960938	94350.0	94350.0	1541285313.3783228	598.8258056640625			
1541281200.409154	709.9580078125	94346.0	94346.0	1541285313.458199	598.4729614257812			
1541281200.489109	708.887939453125	94347.0	94347.0	1541285313.4902232	598.2083129882812			
1541281200.569033	708.6204833984375	94342.0	94342.0	1541285313.602431	598.1201171875			
1541281200.6010408	708.9771118164062	94346.0	94346.0	1541285313.6819148	598.2083129882812			
1541281200.712863	707.996337890625	94345.0	94345.0	1541285313.761898	598.4729614257812			
1541281200.792727	708.887939453125	94341.0	94341.0	1541285313.841831	598.4729614257812			
1541281200.8727198	708.6204833984375	94341.0	94341.0	1541285313.9217799	597.767333984375			
1541281200.952459	708.5313110351562	94336.0	94336.0	1541285313.9537659	597.9437255859375			
1541281201.03248	708.442138671875	94339.0	94339.0	1541285314.049664	598.2083129882812			
1541281201.064522	708.442138671875	94338.0	94338.0	1541285314.1296608	597.8555297851562			
1541281201.160335	708.0855102539062	94339.0	94339.0	1541285314.225407	598.2965698242188			
1541281201.256226	707.7288818359375	94333.0	94333.0	1541285314.305711	597.502685546875			
1541281201.3361762	708.2637939453125	94329.0	94329.0	1541285314.38524	597.8555297851562			
1541281201.416071	707.3722534179688	94333.0	94333.0	1541285314.417113	597.6790771484375			
1541281201.495987	707.3722534179688	94333.0	94333.0	1541285314.5130491	597.6790771484375			
1541281201.527843	707.6397094726562	94332.0	94332.0	1541285314.592926	597.502685546875			
1541281201.6397052	707.2830810546875	94333.0	94333.0	1541285314.672804	597.502685546875			
1541281201.71972	707.3722534179688	94330.0	94330.0	1541285314.752898	597.3262939453125			
1541281201.799642	707.015625	94337.0	94337.0	1541285314.848703	597.8555297851562			
1541281201.831449	707.7288818359375	94340.0	94340.0	1541285314.880503	597.3262939453125			
1541281201.943433	707.46142578125	94339.0	94339.0	1541285314.976555	597.3262939453125			
1541281202.023391	707.1939697265625	94343.0	94343.0	1541285315.056573	597.502685546875			
1541281202.103252	707.015625	94337.0	94337.0	1541285315.136348	597.2380981445312			
1541281202.18318	706.6590576171875	94334.0	94334.0	1541285315.216251	596.6206665039062			
1541281202.263104	706.4807739257812	94333.0	94333.0	1541285315.296222	596.797119140625			
1541281202.2950242	706.8373413085938	94334.0	94334.0	1541285315.328285	596.8853149414062			
1541281202.40697	706.302490234375	94334.0	94334.0	1541285315.456084	596.6206665039062			
1541281202.486819	706.3916015625	94333.0	94333.0	1541285315.5362072	597.502685546875			
1541281202.566751	706.4807739257812	94331.0	94331.0	1541285315.56813	597.6790771484375			
1541281202.64661	706.302490234375	94336.0	94336.0	1541285315.680032	597.502685546875			
1541281202.726588	706.0350341796875	94326.0	94326.0	1541285315.759901	597.6790771484375			
1541281202.7584598	705.7676391601562	94329.0	94329.0	1541285315.7918952	597.5908813476562			
1541281202.8704588	705.7676391601562	94333.0	94333.0	1541285315.903668	597.3262939453125			
1541281202.950211	705.678466796875	94333.0	94333.0	1541285315.983571	597.4144897460938			
1541281203.030277	705.678466796875	94334.0	94334.0	1541285316.063531	597.5908813476562			
1541281203.110096	705.7676391601562	94336.0	94336.0	1541285316.143719	597.5908813476562			
1541281203.190101	705.678466796875	94338.0	94338.0	1541285316.223391	597.14990234375			
1541281203.222125	705.3219604492188	94332.0	94332.0	1541285316.255289	597.4144897460938			
1541281203.317992	705.2327880859375	94331.0	94331.0	1541285316.3671732	597.6790771484375			
1541281203.3977332	705.500244140625	94336.0	94336.0	1541285316.447248	597.3262939453125			
1541281203.4938	705.2327880859375	94329.0	94329.0	1541285316.527034	598.2965698242188			
1541281203.573745	704.60888671875	94333.0	94333.0	1541285316.6069	598.2083129882812			
1541281203.653568	705.7676391601562	94332.0	94332.0	1541285316.686992	597.767333984375			
1541281203.6855621	705.2327880859375	94336.0	94336.0	1541285316.718723	597.9437255859375			
1541281203.7815528	704.9653930664062	94337.0	94337.0	1541285316.830815	597.5908813476562			
1541281203.861492	705.0545654296875	94339.0	94339.0	1541285316.910757	597.767333984375			
1541281203.941157	704.6980590820312	94339.0	94339.0	1541285316.9906409	597.502685546875			
1541281204.0212429	704.60888671875	94342.0	94342.0	1541285317.070434	597.14990234375			
1541281204.100982	704.7871704101562	94339.0	94339.0	1541285317.1503308	597.2380981445312			
1541281204.1809878	704.60888671875	94339.0	94339.0	1541285317.182317	597.5908813476562			
1541281204.212843	704.9653930664062	94333.0	94333.0	1541285317.2943292	598.384765625			
1541281204.324775	704.519775390625	94334.0	94334.0	1541285317.3740501	597.5908813476562			
1541281204.404709	704.1632690429688	94339.0	94339.0	1541285317.454114	598.1201171875			
1541281204.4846652	704.0741577148438	94334.0	94334.0	1541285317.533885	597.767333984375			
1541281204.5645912	704.1632690429688	94335.0	94335.0	1541285317.6136498	597.767333984375			
1541281204.644572	704.60888671875	94336.0	94336.0	1541285317.64583	598.2965698242188			
1541281204.6764941	703.9850463867188	94335.0	94335.0	1541285317.7574131	597.8555297851562			
1541281204.788571	703.9850463867188	94335.0	94335.0	1541285317.837551	598.1201171875			
1541281204.868484	703.8067626953125	94340.0	94340.0	1541285317.917485	598.0319213867188			
1541281204.948332	703.8067626953125	94335.0	94335.0	1541285317.99733	598.0319213867188			
1541281205.0282838	703.5394287109375	94338.0	94338.0	1541285318.077287	597.502685546875			
1541281205.108267	703.8958740234375	94335.0	94335.0	1541285318.1092339	598.2083129882812			
1541281205.1400902	703.3612060546875	94343.0	94343.0	1541285318.221222	597.8555297851562			
1541281205.2521331	703.0046997070312	94334.0	94334.0	1541285318.301088	597.9437255859375			
1541281205.3320189	703.6285400390625	94335.0	94335.0	1541285318.3808498	597.5908813476562			
1541281205.411773	702.9155883789062	94337.0	94337.0	1541285318.4606981	598.0319213867188			
1541281205.491677	703.0046997070312	94334.0	94334.0	1541285318.492773	597.8555297851562			
1541281205.571578	703.3612060546875	94331.0	94331.0	1541285318.604379	598.0319213867188			
1541281205.603627	703.3612060546875	94331.0	94331.0	1541285318.684448	597.8555297851562			
1541281205.7155561	703.0046997070312	94337.0	94337.0	1541285318.716382	598.1201171875			
1541281205.795594	703.1829223632812	94339.0	94339.0	1541285318.828164	597.8555297851562			
1541281205.875788	702.4700317382812	94340.0	94340.0	1541285318.908177	597.767333984375			
1541281205.955253	703.5394287109375	94338.0	94338.0	1541285318.988168	597.5908813476562			
1541281206.035291	702.9155883789062	94335.0	94335.0	1541285319.06805	598.0319213867188			
1541281206.067157	702.5591430664062	94334.0	94334.0	1541285319.148036	597.6790771484375			
1541281206.179269	702.4700317382812	94335.0	94335.0	1541285319.179942	597.5908813476562			
1541281206.259201	702.5591430664062	94336.0	94336.0	1541285319.29196	598.1201171875			
1541281206.338832	702.4700317382812	94334.0	94334.0	1541285319.371687	597.767333984375			
1541281206.419009	702.4700317382812	94339.0	94339.0	1541285319.4517388	598.2083129882812			
1541281206.498605	702.4700317382812	94336.0	94336.0	1541285319.531633	597.6790771484375			
1541281206.5306199	702.2026977539062	94335.0	94335.0	1541285319.7555652	598.1201171875			
1541281206.642627	702.3809204101562	94329.0	94329.0	1541285319.835587	597.767333984375			
1541281206.722668	702.2918090820312	94331.0	94331.0	1541285319.915442	598.384765625			
1541281206.80252	702.2918090820312	94333.0	94333.0	1541285319.995496	598.1201171875			
1541281206.8822541	702.2918090820312	94339.0	94339.0	1541285320.075306	598.2965698242188			
1541281206.96245	702.2918090820312	94336.0	94336.0	1541285320.1072042	598.0319213867188			
1541281206.9941592	702.3809204101562	94335.0	94335.0	1541285320.219012	597.6790771484375			
1541281207.090185	702.2918090820312	94335.0	94335.0	1541285320.299074	597.502685546875			
1541281207.170159	702.1135864257812	94336.0	94336.0	1541285320.378743	598.4729614257812			
1541281207.266151	701.9354248046875	94341.0	94341.0	1541285320.4586828	597.6790771484375			
1541281207.34587	702.1135864257812	94335.0	94335.0	1541285320.538709	597.6790771484375			
1541281207.425666	702.2918090820312	94338.0	94338.0	1541285320.570706	597.6790771484375			
1541281207.457598	702.1135864257812	94337.0	94337.0	1541285320.682446	597.8555297851562			
1541281207.553621	702.2026977539062	94335.0	94335.0	1541285320.762435	597.5908813476562			
1541281207.633652	701.6680908203125	94335.0	94335.0	1541285320.842289	597.6790771484375			
1541281207.713581	702.2918090820312	94337.0	94337.0	1541285320.922261	597.767333984375			
1541281207.79349	702.0244750976562	94336.0	94336.0	1541285321.002232	597.767333984375			
1541281207.8732538	701.9354248046875	94335.0	94335.0	1541285321.034292	597.4144897460938			
1541281207.953228	701.4007568359375	94329.0	94329.0	1541285321.146243	597.9437255859375			
1541281207.9850938	701.0443725585938	94333.0	94333.0	1541285321.2261708	597.8555297851562			
1541281208.097192	702.0244750976562	94331.0	94331.0	1541285321.306263	597.9437255859375			
1541281208.177093	701.4007568359375	94334.0	94334.0	1541285321.385798	598.0319213867188			
1541281208.25695	701.8463134765625	94334.0	94334.0	1541285321.4656708	598.0319213867188			
1541281208.336858	701.4898681640625	94336.0	94336.0	1541285321.497768	598.1201171875			
1541281208.368763	701.8463134765625	94338.0	94338.0	1541285321.6095319	598.0319213867188			
1541281208.4808152	701.7572021484375	94333.0	94333.0	1541285321.6898282	598.6494140625			
1541281208.5606642	701.8463134765625	94336.0	94336.0	1541285321.769469	598.2083129882812			
1541281208.640594	702.1135864257812	94329.0	94329.0	1541285321.849302	598.2965698242188			
1541281208.720563	701.9354248046875	94337.0	94337.0	1541285321.92919	597.9437255859375			
1541281208.800627	701.5789794921875	94339.0	94339.0	1541285321.9611452	598.4729614257812			
1541281208.832546	701.7572021484375	94335.0	94335.0	1541285322.0569038	597.9437255859375			
1541281208.9441721	701.4898681640625	94336.0	94336.0	1541285322.152832	598.0319213867188			
1541281209.024139	702.2026977539062	94335.0	94335.0	1541285322.232734	597.767333984375			
1541281209.104026	701.4007568359375	94335.0	94335.0	1541285322.312541	598.2965698242188			
1541281209.183902	701.1334838867188	94339.0	94339.0	1541285322.3928	597.5908813476562			
1541281209.263963	701.1334838867188	94338.0	94338.0	1541285322.424432	598.2083129882812			
1541281209.295697	701.0443725585938	94346.0	94346.0	1541285322.5204968	598.2083129882812			
1541281209.4076328	701.2225952148438	94339.0	94339.0	1541285322.600311	598.2083129882812			
1541281209.487454	701.2225952148438	94337.0	94337.0	1541285322.696295	597.9437255859375			
1541281209.567544	700.8662109375	94339.0	94339.0	1541285322.776115	598.2965698242188			
1541281209.6473641	701.1334838867188	94344.0	94344.0	1541285322.856062	598.4729614257812			
1541281209.727277	701.0443725585938	94340.0	94340.0	1541285322.872016	597.767333984375			
1541281209.8071868	700.598876953125	94342.0	94342.0	1541285322.983938	598.0319213867188			
1541281209.8391218	701.1334838867188	94343.0	94343.0	1541285323.063824	598.0319213867188			
1541281209.9511302	700.9552612304688	94340.0	94340.0	1541285323.143819	598.384765625			
1541281210.03102	701.1334838867188	94340.0	94340.0	1541285323.223778	597.8555297851562			
1541281210.110898	700.68798828125	94339.0	94339.0	1541285323.303602	597.6790771484375			
1541281210.190798	701.2225952148438	94340.0	94340.0	1541285323.335527	597.9437255859375			
1541281210.2707589	701.2225952148438	94338.0	94338.0	1541285323.447495	597.5908813476562			
1541281210.3025432	700.8662109375	94339.0	94339.0	1541285323.527597	597.502685546875			
1541281210.414516	701.0443725585938	94342.0	94342.0	1541285323.6074722	597.767333984375			
1541281210.494569	701.2225952148438	94345.0	94345.0	1541285323.6876318	597.6790771484375			
1541281210.574618	701.4007568359375	94342.0	94342.0	1541285323.7673159	597.9437255859375			
1541281210.654154	700.9552612304688	94337.0	94337.0	1541285323.799197	597.8555297851562			
1541281210.734169	700.9552612304688	94331.0	94331.0	1541285323.911208	598.384765625			
1541281210.7662022	700.8662109375	94338.0	94338.0	1541285323.991012	598.5611572265625			
1541281210.878015	700.9552612304688	94330.0	94330.0	1541285324.070782	598.1201171875			
1541281210.9579608	700.9552612304688	94340.0	94340.0	1541285324.15064	598.1201171875			
1541281211.0378659	700.5098266601562	94342.0	94342.0	1541285324.2306051	598.5611572265625			
1541281211.117841	700.777099609375	94340.0	94340.0	1541285324.26258	598.1201171875			
1541281211.149717	700.5098266601562	94333.0	94333.0	1541285324.374411	598.384765625			
1541281211.261549	700.9552612304688	94338.0	94338.0	1541285324.454294	598.1201171875			
1541281211.3414452	700.598876953125	94339.0	94339.0	1541285324.5341618	598.2965698242188			
1541281211.373613	700.68798828125	94337.0	94337.0	1541285324.614153	598.384765625			
1541281211.501332	700.2425537109375	94344.0	94344.0	1541285324.694114	598.2965698242188			
1541281211.581215	700.598876953125	94341.0	94341.0	1541285324.725943	598.2083129882812			
1541281211.6133492	700.68798828125	94331.0	94331.0	1541285324.837812	598.2965698242188			
1541281211.725218	700.4207153320312	94337.0	94337.0	1541285324.917702	598.384765625			
1541281211.805161	700.2425537109375	94333.0	94333.0	1541285324.997577	598.2965698242188			
1541281211.837204	700.68798828125	94337.0	94337.0	1541285325.077398	598.1201171875			
1541281211.965141	700.4207153320312	94336.0	94336.0	1541285325.157404	598.2965698242188			
1541281212.0448031	700.1534423828125	94327.0	94327.0	1541285325.189419	598.2083129882812			
1541281212.0769322	700.3316040039062	94334.0	94334.0	1541285325.301234	597.767333984375			
1541281212.172875	700.1534423828125	94335.0	94335.0	1541285325.381098	598.7376098632812			
1541281212.252713	700.0643310546875	94337.0	94337.0	1541285325.461025	598.2083129882812			
1541281212.3325639	700.4207153320312	94344.0	94344.0	1541285325.541	598.2083129882812			
1541281212.412512	700.1534423828125	94337.0	94337.0	1541285325.6208022	598.5611572265625			
1541281212.5084128	699.8861694335938	94339.0	94339.0	1541285325.652821	598.2965698242188			
1541281212.5403252	700.2425537109375	94346.0	94346.0	1541285325.764641	598.2083129882812			
1541281212.6522298	700.0643310546875	94339.0	94339.0	1541285325.844939	597.767333984375			
1541281212.732119	699.7080078125	94336.0	94336.0	1541285325.924632	597.9437255859375			
1541281212.7640162	700.2425537109375	94340.0	94340.0	1541285326.0045419	598.384765625			
1541281212.875856	700.2425537109375	94332.0	94332.0	1541285326.084468	598.1201171875			
1541281212.955714	699.7080078125	94337.0	94337.0	1541285326.1164439	598.7376098632812			
1541281213.03581	699.618896484375	94335.0	94335.0	1541285326.2282019	598.0319213867188			
1541281213.1156778	699.7080078125	94341.0	94341.0	1541285326.3080902	597.502685546875			
1541281213.195554	699.3516845703125	94337.0	94337.0	1541285326.387944	597.6790771484375			
1541281213.2275891	699.5298461914062	94340.0	94340.0	1541285326.4677958	598.1201171875			
1541281213.339512	699.4407348632812	94334.0	94334.0	1541285326.499874	598.1201171875			
1541281213.4194949	699.2625732421875	94331.0	94331.0	1541285326.6116538	598.384765625			
1541281213.4993548	699.2625732421875	94338.0	94338.0	1541285326.691676	597.9437255859375			
1541281213.5792031	699.2625732421875	94340.0	94340.0	1541285326.7713869	597.502685546875			
1541281213.65914	698.8171997070312	94336.0	94336.0	1541285326.8034282	597.4144897460938			
1541281213.691225	699.1735229492188	94332.0	94332.0	1541285326.9153721	597.6790771484375			
1541281213.803027	698.6390380859375	94337.0	94337.0	1541285326.995133	597.8555297851562			
1541281213.8829	698.7280883789062	94331.0	94331.0	1541285327.0751889	597.14990234375			
1541281213.963072	698.7280883789062	94337.0	94337.0	1541285327.1551669	597.8555297851562			
1541281214.042668	698.5499267578125	94336.0	94336.0	1541285327.2350101	597.767333984375			
1541281214.122837	698.4608764648438	94334.0	94334.0	1541285327.266931	597.8555297851562			
1541281214.154615	698.6390380859375	94333.0	94333.0	1541285327.378635	597.8555297851562			
1541281214.250617	698.0155029296875	94331.0	94331.0	1541285327.458644	598.0319213867188			
1541281214.330584	698.4608764648438	94339.0	94339.0	1541285327.538477	598.384765625			
1541281214.426614	698.371826171875	94340.0	94340.0	1541285327.618525	598.7376098632812			
1541281214.5062249	698.0155029296875	94345.0	94345.0	1541285327.698315	599.6198120117188			
1541281214.586163	698.371826171875	94339.0	94339.0	1541285327.730484	598.2965698242188			
1541281214.6182752	698.1936645507812	94341.0	94341.0	1541285327.8422542	595.0333251953125			
1541281214.7142248	698.0155029296875	94336.0	94336.0	1541285327.9221928	600.1491088867188			
1541281214.7940538	697.9264526367188	94340.0	94340.0	1541285328.00213	600.7667236328125			
1541281214.873885	698.0155029296875	94333.0	94333.0	1541285328.082174	600.9431762695312			
1541281214.953849	697.302978515625	94330.0	94330.0	1541285328.162008	602.1785278320312			
1541281215.0337899	697.3920288085938	94334.0	94334.0	1541285328.193971	601.3843994140625			
1541281215.0657458	697.3920288085938	94336.0	94336.0	1541285328.305721	601.913818359375			
1541281215.177537	697.5701904296875	94337.0	94337.0	1541285328.385896	601.0314331054688			
1541281215.2574599	696.9467163085938	94336.0	94336.0	1541285328.46561	597.2380981445312			
1541281215.337276	697.3920288085938	94338.0	94338.0	1541285328.545577	596.8853149414062			
1541281215.417386	697.302978515625	94341.0	94341.0	1541285328.625442	596.6206665039062			
1541281215.4972868	696.7686157226562	94340.0	94340.0	1541285328.6574981	596.5325317382812			
1541281215.5771468	696.7686157226562	94341.0	94341.0	1541285328.7693021	596.2679443359375			
1541281215.6091268	697.2139282226562	94349.0	94349.0	1541285328.849174	596.6206665039062			
1541281215.7212281	696.412353515625	94340.0	94340.0	1541285328.929213	596.5325317382812			
1541281215.800993	696.2342529296875	94344.0	94344.0	1541285329.008929	596.7088623046875			
1541281215.880942	696.1452026367188	94342.0	94342.0	1541285329.088897	596.6206665039062			
1541281215.9609	696.5014038085938	94343.0	94343.0	1541285329.120822	596.2679443359375			
1541281216.040662	695.8780517578125	94338.0	94338.0	1541285329.2327418	596.8853149414062			
1541281216.0727758	696.1452026367188	94342.0	94342.0	1541285329.3125749	596.7088623046875			
1541281216.184642	695.1656494140625	94339.0	94339.0	1541285329.39248	596.3561401367188			
1541281216.264996	694.987548828125	94346.0	94346.0	1541285329.472291	596.7088623046875			
1541281216.34447	695.34375	94342.0	94342.0	1541285329.552253	596.2679443359375			
1541281216.424395	695.1656494140625	94343.0	94343.0	1541285329.5841851	597.0617065429688			
1541281216.504322	695.1656494140625	94344.0	94344.0	1541285329.68001	596.4443359375			
1541281216.536211	695.2546997070312	94341.0	94341.0	1541285329.760028	596.2679443359375			
1541281216.6479769	694.8094482421875	94347.0	94347.0	1541285329.855902	596.4443359375			
1541281216.727933	694.987548828125	94343.0	94343.0	1541285329.935819	596.3561401367188			
1541281216.80788	694.987548828125	94342.0	94342.0	1541285330.015769	596.6206665039062			
1541281216.8879821	694.8094482421875	94341.0	94341.0	1541285330.047719	596.5325317382812			
1541281216.967826	694.8094482421875	94341.0	94341.0	1541285330.143583	596.1797485351562			
1541281216.999798	694.1861572265625	94336.0	94336.0	1541285330.2233531	596.4443359375			
1541281217.1116831	694.1861572265625	94336.0	94336.0	1541285330.303334	597.3262939453125			
1541281217.191487	693.740966796875	94336.0	94336.0	1541285330.399272	596.797119140625			
1541281217.271581	693.740966796875	94336.0	94336.0	1541285330.43122	596.0033569335938			
1541281217.351357	693.473876953125	94331.0	94331.0	1541285330.543175	596.2679443359375			
1541281217.431346	693.5629272460938	94337.0	94337.0	1541285330.6229188	596.4443359375			
1541281217.4633658	693.9190673828125	94331.0	94331.0	1541285330.654921	596.797119140625			
1541281217.5751512	693.2958374023438	94332.0	94332.0	1541285330.7668219	595.9151611328125			
1541281217.655146	693.1177978515625	94334.0	94334.0	1541285330.862644	596.3561401367188			
1541281217.734807	692.4945678710938	94331.0	94331.0	1541285330.8786418	596.4443359375			
1541281217.8148859	692.8507080078125	94330.0	94330.0	1541285330.9906392	596.091552734375			
1541281217.894777	692.6726684570312	94324.0	94324.0	1541285331.070553	596.5325317382812			
1541281217.926792	692.3165283203125	94325.0	94325.0	1541285331.150344	596.797119140625			
1541281218.0227132	692.8507080078125	94320.0	94320.0	1541285331.2303271	596.8853149414062			
1541281218.118678	692.3165283203125	94327.0	94327.0	1541285331.310257	595.9151611328125			
1541281218.198522	691.7824096679688	94324.0	94324.0	1541285331.342321	595.8269653320312			
1541281218.278422	691.8714599609375	94327.0	94327.0	1541285331.454174	596.6206665039062			
